$type,id,url,commonName,placeType,lat,lon
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_501,/Place/BikePoints_501,"Cephas Street, Bethnal Green",BikePoint,51.522561,-0.054883
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_502,/Place/BikePoints_502,"Bonner Gate, Victoria Park",BikePoint,51.53341,-0.049591
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_503,/Place/BikePoints_503,"Cleveland Way, Stepney",BikePoint,51.520893,-0.051394
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_504,/Place/BikePoints_504,"St. John's Park, Cubitt Town",BikePoint,51.496454,-0.009506
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_505,/Place/BikePoints_505,"Ackroyd Drive, Bow",BikePoint,51.520398,-0.026768
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_506,/Place/BikePoints_506,"Bell Lane, Liverpool Street",BikePoint,51.517475,-0.075855
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_507,/Place/BikePoints_507,"Clarkson Street, Bethnal Green",BikePoint,51.528692,-0.059091
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_508,/Place/BikePoints_508,"Fournier Street, Whitechapel",BikePoint,51.519362,-0.074431
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_509,/Place/BikePoints_509,"Fore Street Avenue, Guildhall",BikePoint,51.517842,-0.090075
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_510,/Place/BikePoints_510,"Westferry DLR, Limehouse",BikePoint,51.509303,-0.025996
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_511,/Place/BikePoints_511,"Sutton Street, Shadwell",BikePoint,51.511066,-0.053558
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_512,/Place/BikePoints_512,"Pritchard's Road, Bethnal Green",BikePoint,51.532091,-0.06142
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_513,/Place/BikePoints_513,"Watney Market, Stepney",BikePoint,51.514222,-0.055656
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_514,/Place/BikePoints_514,"Portman Square, Marylebone",BikePoint,51.516204,-0.155525
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_515,/Place/BikePoints_515,"Russell Gardens, Olympia",BikePoint,51.500088,-0.211316
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_516,/Place/BikePoints_516,"Chrisp Street Market, Poplar",BikePoint,51.5112,-0.014438
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_517,/Place/BikePoints_517,"Ford Road, Old Ford",BikePoint,51.532513,-0.033085
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_518,/Place/BikePoints_518,"Antill Road, Mile End",BikePoint,51.528224,-0.037471
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_519,/Place/BikePoints_519,"Teviot Street, Poplar",BikePoint,51.518811,-0.011662
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_520,/Place/BikePoints_520,"Bancroft Road, Bethnal Green",BikePoint,51.526041,-0.047218
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_521,/Place/BikePoints_521,"Driffield Road, Old Ford",BikePoint,51.534137,-0.037366
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_522,/Place/BikePoints_522,"Clinton Road, Mile End",BikePoint,51.525941,-0.036017
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_523,/Place/BikePoints_523,"Langdon Park, Poplar",BikePoint,51.51549,-0.013475
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_524,/Place/BikePoints_524,"Lancaster Gate , Bayswater",BikePoint,51.511654,-0.179668
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_525,/Place/BikePoints_525,"Blythe Road, Olympia",BikePoint,51.496927,-0.2135
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_526,/Place/BikePoints_526,"Lancaster Drive, Blackwall",BikePoint,51.503143,-0.008428
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_527,/Place/BikePoints_527,"Hansard Mews, Holland Park",BikePoint,51.503802,-0.215808
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_528,/Place/BikePoints_528,"Clarges Street, Mayfair",BikePoint,51.507326,-0.145827
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_529,/Place/BikePoints_529,"Manresa Road, Chelsea",BikePoint,51.486892,-0.170983
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_530,/Place/BikePoints_530,"Newby Place, Poplar",BikePoint,51.508896,-0.012413
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_531,/Place/BikePoints_531,"Twig Folly Bridge, Mile End",BikePoint,51.530326,-0.042744
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_532,/Place/BikePoints_532,"Jubilee Plaza, Canary Wharf",BikePoint,51.5034,-0.020242
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_533,/Place/BikePoints_533,"Wellington Row, Bethnal Green",BikePoint,51.528222,-0.069743
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_534,/Place/BikePoints_534,"Goldsmith's Row, Haggerston",BikePoint,51.531864,-0.066035
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_535,/Place/BikePoints_535,"Gloucester Avenue, Camden Town",BikePoint,51.537349,-0.147154
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_536,/Place/BikePoints_536,"Queensbridge Road, Haggerston",BikePoint,51.53385,-0.06992
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_537,/Place/BikePoints_537,"Old Montague Street, Whitechapel",BikePoint,51.51793,-0.067937
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_538,/Place/BikePoints_538,"Naval Row, Blackwall",BikePoint,51.508981,-0.00699
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_539,/Place/BikePoints_539,"Hoxton Station, Hoxton",BikePoint,51.531091,-0.075901
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_540,/Place/BikePoints_540,"Albany Street, The Regent's Park",BikePoint,51.528302,-0.144466
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_541,/Place/BikePoints_541,"Green Park Station, Mayfair",BikePoint,51.506613,-0.142844
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_542,/Place/BikePoints_542,"Salmon Lane, Limehouse",BikePoint,51.514115,-0.033828
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_543,/Place/BikePoints_543,"Lansdowne Walk, Ladbroke Grove",BikePoint,51.509591,-0.204666
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_544,/Place/BikePoints_544,"Percival Street, Finsbury",BikePoint,51.526153,-0.102208
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_545,/Place/BikePoints_545,"Arlington Road, Camden Town",BikePoint,51.539957,-0.145246
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_546,/Place/BikePoints_546,"New Fetter Lane, Holborn",BikePoint,51.517428,-0.107987
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_547,/Place/BikePoints_547,"East India DLR, Blackwall",BikePoint,51.509474,-0.002275
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_548,/Place/BikePoints_548,"Westminster Bridge Road, Elephant & Castle",BikePoint,51.498386,-0.107913
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_549,/Place/BikePoints_549,"Gaywood  Street, Elephant & Castle",BikePoint,51.49605,-0.104193
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_550,/Place/BikePoints_550,"Harford Street, Mile End",BikePoint,51.521564,-0.039264
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_551,/Place/BikePoints_551,"Import Dock, Canary Wharf",BikePoint,51.505772,-0.01646
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_552,/Place/BikePoints_552,"Watney Street, Shadwell",BikePoint,51.511542,-0.056667
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_553,/Place/BikePoints_553,"Regent's Row , Haggerston",BikePoint,51.535678,-0.062546
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_554,/Place/BikePoints_554,"Aberfeldy Street, Poplar",BikePoint,51.513548,-0.005659
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_556,/Place/BikePoints_556,"Heron Quays DLR, Canary Wharf",BikePoint,51.502661,-0.021596
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_557,/Place/BikePoints_557,"King Edward Street, St Pauls",BikePoint,51.51601,-0.0985
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_558,/Place/BikePoints_558,"Page Street, Westminster",BikePoint,51.493978,-0.127554
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_559,/Place/BikePoints_559,"Abbotsbury Road, Holland Park",BikePoint,51.501391,-0.205991
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_560,/Place/BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",BikePoint,51.511624,-0.205921
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_561,/Place/BikePoints_561,"Rectory Square, Stepney",BikePoint,51.518369,-0.043371
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_562,/Place/BikePoints_562,"Bury Place, Holborn",BikePoint,51.51742,-0.123189
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_563,/Place/BikePoints_563,"Preston's Road, Cubitt Town",BikePoint,51.499286,-0.009152
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_564,/Place/BikePoints_564,"Somerset House, Strand",BikePoint,51.509943,-0.117619
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_565,/Place/BikePoints_565,"Selby Street, Whitechapel",BikePoint,51.521905,-0.063386
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_566,/Place/BikePoints_566,"Westfield Ariel Way, White City",BikePoint,51.509158,-0.224103
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_568,/Place/BikePoints_568,"Bishop's Bridge Road West, Bayswater",BikePoint,51.51616,-0.18697
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_569,/Place/BikePoints_569,"Pitfield Street Central, Hoxton",BikePoint,51.53213,-0.08299
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_570,/Place/BikePoints_570,"Upper Bank Street, Canary Wharf",BikePoint,51.503083,-0.017676
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_571,/Place/BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",BikePoint,51.506256,-0.218337
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_572,/Place/BikePoints_572,"Greenland Road, Camden Town",BikePoint,51.539099,-0.141728
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_573,/Place/BikePoints_573,"Limerston Street, West Chelsea",BikePoint,51.485587,-0.18119
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_574,/Place/BikePoints_574,"Eagle Wharf Road, Hoxton",BikePoint,51.53356,-0.09315
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_576,/Place/BikePoints_576,"Alpha Grove, Millwall",BikePoint,51.497304,-0.022793
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_577,/Place/BikePoints_577,"Globe Town Market, Bethnal Green",BikePoint,51.528869,-0.047548
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_578,/Place/BikePoints_578,"Hollybush Gardens, Bethnal Green",BikePoint,51.527607,-0.057133
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_579,/Place/BikePoints_579,"Queen Street 2, Bank",BikePoint,51.511246,-0.093051
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_580,/Place/BikePoints_580,"Doddington Grove, Kennington",BikePoint,51.486929,-0.102996
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_581,/Place/BikePoints_581,"New Cavendish Street, Marylebone",BikePoint,51.519167,-0.147983
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_583,/Place/BikePoints_583,"Abingdon Green, Westminster",BikePoint,51.49764,-0.125972
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_584,/Place/BikePoints_584,"Ilchester Gardens, Bayswater",BikePoint,51.51244,-0.19096
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_586,/Place/BikePoints_586,"Mudchute DLR, Cubitt Town",BikePoint,51.490645,-0.014582
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_587,/Place/BikePoints_587,"Monument Street, Monument",BikePoint,51.50964,-0.08497
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_588,/Place/BikePoints_588,"Hoxton Street, Hoxton",BikePoint,51.52959,-0.0801
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_589,/Place/BikePoints_589,"Drayton Gardens, West Chelsea",BikePoint,51.487196,-0.179369
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_590,/Place/BikePoints_590,"Greenberry Street, St.John's Wood",BikePoint,51.53256,-0.16862
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_591,/Place/BikePoints_591,"Westfield Library Corner, Shepherd's Bush",BikePoint,51.506093,-0.224223
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_592,/Place/BikePoints_592,"Bishop's Bridge Road East, Bayswater",BikePoint,51.5171,-0.18377
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_593,/Place/BikePoints_593,"Northdown Street, King's Cross",BikePoint,51.531066,-0.11934
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_594,/Place/BikePoints_594,"Kingsway Southbound, Strand",BikePoint,51.513875,-0.117774
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_595,/Place/BikePoints_595,"Hammersmith Road, Hammersmith",BikePoint,51.493267,-0.21985
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_596,/Place/BikePoints_596,"Parson's Green , Parson's Green",BikePoint,51.472817,-0.199783
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_597,/Place/BikePoints_597,"Fulham Park Road, Fulham",BikePoint,51.473471,-0.20782
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_598,/Place/BikePoints_598,"Southerton Road, Hammersmith",BikePoint,51.494499,-0.228188
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_599,/Place/BikePoints_599,"Manbre Road, Hammersmith",BikePoint,51.485743,-0.223616
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_600,/Place/BikePoints_600,"South Lambeth Road, Vauxhall",BikePoint,51.481747,-0.124642
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_601,/Place/BikePoints_601,"BBC White City, White City",BikePoint,51.514767,-0.225787
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_602,/Place/BikePoints_602,"Union Grove, Wandsworth Road",BikePoint,51.472993,-0.133972
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_603,/Place/BikePoints_603,"Caldwell Street, Stockwell",BikePoint,51.477839,-0.116493
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_604,/Place/BikePoints_604,"St Martins Close, Camden Town",BikePoint,51.538792,-0.138535
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_605,/Place/BikePoints_605,"Seymour Place, Marylebone",BikePoint,51.520331,-0.163667
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_606,/Place/BikePoints_606,"Addison Road, Holland Park",BikePoint,51.504199,-0.210941
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_607,/Place/BikePoints_607,"Putney Bridge Station, Fulham",BikePoint,51.468814,-0.210279
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_608,/Place/BikePoints_608,"Colet Gardens, Hammersmith",BikePoint,51.491093,-0.216493
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_609,/Place/BikePoints_609,"Sugden Road, Clapham",BikePoint,51.465123,-0.157788
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_610,/Place/BikePoints_610,"Danvers Street, West Chelsea",BikePoint,51.482567,-0.172078
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_611,/Place/BikePoints_611,"Princedale Road , Holland Park",BikePoint,51.506465,-0.208486
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_612,/Place/BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",BikePoint,51.469259,-0.141812
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_613,/Place/BikePoints_613,"Woodstock Grove, Shepherd's Bush",BikePoint,51.504038,-0.2174
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_614,/Place/BikePoints_614,"London Fields, Hackney Central",BikePoint,51.54119,-0.058826
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_615,/Place/BikePoints_615,"Finlay Street, Fulham",BikePoint,51.476885,-0.215895
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_616,/Place/BikePoints_616,"Aintree Street, Fulham",BikePoint,51.481021,-0.209973
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_617,/Place/BikePoints_617,"Elysium Place, Fulham",BikePoint,51.471079,-0.207842
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_618,/Place/BikePoints_618,"Eel Brook Common, Walham Green",BikePoint,51.476259,-0.193254
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_619,/Place/BikePoints_619,"Irene Road, Parsons Green",BikePoint,51.473763,-0.19701
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_620,/Place/BikePoints_620,"Surrey Lane, Battersea",BikePoint,51.47518,-0.16716
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_621,/Place/BikePoints_621,"Wandsworth Town Station, Wandsworth",BikePoint,51.460864,-0.187427
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_622,/Place/BikePoints_622,"Lansdowne Road, Ladbroke Grove",BikePoint,51.507481,-0.205535
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_623,/Place/BikePoints_623,"Nantes Close, Wandsworth",BikePoint,51.46193,-0.180791
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_624,/Place/BikePoints_624,"Courland Grove, Wandsworth Road",BikePoint,51.472918,-0.132102
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_625,/Place/BikePoints_625,"Queen's Circus, Battersea Park",BikePoint,51.477619,-0.149551
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_626,/Place/BikePoints_626,"Normand Park, West Kensington",BikePoint,51.484386,-0.204815
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_627,/Place/BikePoints_627,"Holden Street, Battersea",BikePoint,51.46879,-0.15823
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_628,/Place/BikePoints_628,"William Morris Way, Sands End",BikePoint,51.468819,-0.184318
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_629,/Place/BikePoints_629,"Morie Street, Wandsworth",BikePoint,51.459953,-0.190184
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_630,/Place/BikePoints_630,"Clarence Walk, Stockwell",BikePoint,51.470732,-0.126994
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_631,/Place/BikePoints_631,"Battersea Park Road, Nine Elms",BikePoint,51.479501,-0.14177
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_632,/Place/BikePoints_632,"Sheepcote Lane, Battersea",BikePoint,51.470538,-0.163041
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_633,/Place/BikePoints_633,"Vereker Road, West Kensington",BikePoint,51.489591,-0.209378
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_634,/Place/BikePoints_634,"Brook Green South, Brook Green",BikePoint,51.494347,-0.215804
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_635,/Place/BikePoints_635,"Greyhound Road, Hammersmith",BikePoint,51.486062,-0.214428
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_636,/Place/BikePoints_636,"South Park, Sands End",BikePoint,51.467064,-0.193502
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_637,/Place/BikePoints_637,"Spencer Park, Wandsworth Common",BikePoint,51.45787,-0.174691
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_638,/Place/BikePoints_638,"Falcon Road, Clapham Junction",BikePoint,51.466633,-0.169821
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_640,/Place/BikePoints_640,"Silverthorne Road, Battersea",BikePoint,51.472865,-0.148059
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_641,/Place/BikePoints_641,"Archbishop's Park, Waterloo",BikePoint,51.498241,-0.117495
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_642,/Place/BikePoints_642,"Fawcett Close, Battersea",BikePoint,51.469161,-0.174485
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_643,/Place/BikePoints_643,"All Saints' Road, Portobello",BikePoint,51.519042,-0.204764
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_644,/Place/BikePoints_644,"Rainville Road, Hammersmith",BikePoint,51.483732,-0.223852
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_645,/Place/BikePoints_645,"Great Suffolk Street, The Borough",BikePoint,51.501732,-0.100292
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_646,/Place/BikePoints_646,"Buckingham Gate, Westminster",BikePoint,51.498865,-0.137424
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_647,/Place/BikePoints_647,"Richmond Way, Shepherd's Bush",BikePoint,51.500353,-0.217515
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_648,/Place/BikePoints_648,"Peterborough Road, Sands End",BikePoint,51.46904,-0.196274
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_649,/Place/BikePoints_649,"World's End Place, West Chelsea",BikePoint,51.481805,-0.180274
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_650,/Place/BikePoints_650,"St. Mark's Road, North Kensington",BikePoint,51.51687,-0.213872
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_651,/Place/BikePoints_651,"Thorndike Close, West Chelsea",BikePoint,51.480898,-0.183853
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_652,/Place/BikePoints_652,"Evesham Street, Avondale",BikePoint,51.511486,-0.21819
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_653,/Place/BikePoints_653,"Simpson Street, Clapham Junction",BikePoint,51.470847,-0.170703
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_654,/Place/BikePoints_654,"Ashmole Estate, Oval",BikePoint,51.482678,-0.117661
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_655,/Place/BikePoints_655,"Crabtree Lane, Fulham",BikePoint,51.482944,-0.219346
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_656,/Place/BikePoints_656,"Broomhouse Lane, Parsons Green",BikePoint,51.468418,-0.199135
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_657,/Place/BikePoints_657,"Blythe Road West, Shepherd's Bush",BikePoint,51.49968,-0.221791
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_658,/Place/BikePoints_658,"Ethelburga Estate, Battersea Park",BikePoint,51.477292,-0.164786
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_659,/Place/BikePoints_659,"Blackfriars Station, St. Paul's",BikePoint,51.511934,-0.103078
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_660,/Place/BikePoints_660,"West Kensington Station, West Kensington",BikePoint,51.49087,-0.206029
